type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,pc_timestamp
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-63,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,551011649,0,28,0,0,551.153117,128,69.8570 1.0000 24.0416 22.8035 21.1896 24.3516 22.4722 21.1896 21.1896 18.6815 19.6469 20.0998 20.0998 18.1108 19.1050 19.2354 20.0998 18.0278 18.2483 18.4391 16.4924 16.4924 14.5602 14.5602 15.5242 13.6015 13.9284 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 16.0312 17.2627 16.2788 18.4391 18.9737 20.6155 20.1246 20.1246 19.2354 20.5913 21.9317 19.6977 22.3607 21.9317 22.3607 20.6155 21.9317 20.6155 23.7697 23.2594 23.7697 23.7697 22.8473 26.2488 24.7386 28.4605,2025-06-08 17:14:16.859
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-69,11,1,6,0,1,1,1,0,0,0,-96,1,6,0,551056588,0,101,0,0,551.197991,256,111.8258 5.0000 29.0689 30.4138 27.6586 31.1127 27.5862 26.9072 25.6125 25.6125 24.4131 25.0000 24.2074 23.6008 24.2074 22.0227 24.7588 22.0227 22.6716 22.0227 20.5183 19.8494 18.4391 17.8045 18.6011 16.4012 16.1245 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 17.0294 18.4391 18.3848 19.7990 19.1050 20.6155 19.8494 20.8087 22.8035 20.8087 21.4009 21.4009 23.6008 24.2074 24.2074 22.6716 23.4307 21.9317 26.1725 26.1725 25.4558 28.2843 25.4558 28.3196 29.0000 29.0000,2025-06-08 17:14:16.903
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-63,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,551122016,0,28,0,0,551.263474,128,69.8570 1.0000 22.8254 22.8254 20.5913 23.3238 21.9545 19.2354 19.7231 17.8885 19.6977 19.3132 19.6977 18.0278 19.3132 18.3848 20.6155 18.0278 19.6977 19.2354 17.8885 17.4929 16.6433 16.6433 17.2047 15.6205 15.5563 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 13.9284 15.6525 14.7648 15.6525 16.1245 18.0278 17.2047 17.8045 17.0294 17.0294 19.4165 17.2047 18.6011 17.8045 19.2094 18.0278 19.4165 18.0278 21.6333 21.6333 20.8087 20.2485 20.8087 24.1868 22.3607 24.1868,2025-06-08 17:14:16.974
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-70,11,1,6,0,1,1,1,0,0,0,-96,1,6,0,551163761,0,101,0,0,551.305145,256,111.8258 5.0000 25.6125 24.4131 26.2488 25.0000 23.0217 22.4722 22.4722 21.9545 18.6011 21.4709 21.0238 20.2485 20.6155 20.1246 21.4709 19.6977 21.0238 20.5913 19.7231 19.7231 18.0278 18.6011 17.2047 17.0294 16.9706 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 20.0000 18.4391 19.8494 19.7990 20.5183 21.2603 21.9317 21.9317 22.0227 22.0227 22.6716 22.8035 21.2603 21.2603 24.0832 22.6716 21.2132 22.6274 23.3452 24.7588 24.8395 24.4131 25.4951 25.8070 26.4008 25.4951,2025-06-08 17:14:17.008
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-61,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,551222246,0,28,0,0,551.363727,128,69.8570 1.0000 25.2389 25.0000 22.2036 25.2389 23.8537 21.6333 22.4722 20.0000 21.4009 21.9317 21.9317 20.5183 21.9317 21.2132 22.6274 21.2132 22.0227 21.4009 20.0000 20.8087 18.0278 18.8680 20.2485 17.0000 17.4642 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 15.6205 16.6433 16.6433 17.4929 17.4929 19.6977 19.6977 19.3132 19.3132 18.9737 21.9317 19.6977 21.5407 20.1246 21.5407 21.4709 22.3607 21.0238 24.5967 23.2594 22.3607 22.8254 21.4709 27.4591 23.6008 26.0768,2025-06-08 17:14:17.073
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-67,11,1,6,0,1,1,1,0,0,0,-96,1,6,0,551260794,0,101,0,0,551.402195,256,111.8258 5.0000 23.0217 24.1868 21.0950 22.4722 21.0950 20.5913 20.5913 19.2354 21.0238 19.3132 20.2485 18.9737 20.2485 18.7883 20.2485 18.0278 19.3132 18.3848 18.3576 17.8885 17.4929 16.1245 16.6433 15.2643 16.4012 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 14.8661 17.4642 15.6525 17.4929 17.4929 18.8680 17.8045 19.4165 19.8494 19.2094 19.2094 20.0000 20.6155 21.4009 21.4009 20.6155 22.8035 20.0000 22.2036 23.0217 22.2036 22.2036 22.4722 23.3238 24.1868 24.1868,2025-06-08 17:14:17.104
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-61,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,551316875,0,28,0,0,551.458296,128,69.8570 1.0000 24.3516 25.2982 22.1359 25.0000 23.0868 21.8403 20.8806 19.3132 20.1246 21.0950 20.5913 18.8680 20.5913 19.7231 21.0950 19.4165 19.7231 19.6977 17.4642 17.4642 16.1555 14.8661 16.5529 14.8661 14.5602 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 19.3132 20.2485 19.9249 20.8806 20.3961 23.3452 23.1948 24.0208 22.0227 22.0227 25.1794 22.0907 24.0208 23.1948 24.0208 22.2036 24.1868 22.2036 26.1725 25.3180 24.1868 25.3180 23.3452 27.8927 25.2982 28.8617,2025-06-08 17:14:17.159
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-67,11,1,6,0,1,1,1,0,0,0,-96,1,6,0,551364270,0,101,0,0,551.505635,256,111.8258 5.0000 23.0868 24.0832 23.0868 23.0217 21.0000 21.0238 20.0000 20.0000 18.0000 19.1050 19.1050 20.0998 20.0998 19.0263 20.0998 18.0278 19.1050 19.0000 18.0000 17.0000 17.1172 15.0333 15.1327 15.1327 15.2971 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 16.0312 17.0294 16.0312 18.0278 17.2627 19.1050 19.4165 19.4165 18.6815 18.6815 20.6155 19.6469 19.6469 20.6155 20.8806 19.6469 20.6155 20.3961 21.3776 21.2132 21.0950 22.0907 22.0907 23.0868 24.0208 24.0832,2025-06-08 17:14:17.209
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-61,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,551422451,0,28,0,0,551.563859,128,69.8570 1.0000 21.6333 23.3238 20.2485 22.4722 21.0950 20.2485 20.2485 17.8885 18.7883 20.2485 19.3132 18.9737 19.3132 19.3132 21.1896 18.9737 20.2485 20.1246 17.8885 18.3576 16.6433 16.1245 16.6433 15.2643 15.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 16.1245 17.4929 17.4929 18.6011 18.4391 21.2132 20.5183 20.6155 19.2094 18.4391 21.9317 19.1050 21.2603 19.7990 19.8494 19.7990 21.2132 19.7990 22.6274 22.6274 21.9317 21.9317 21.2603 25.2389 23.0217 25.0000,2025-06-08 17:14:17.267
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-61,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,551422752,0,28,0,0,551.574152,128,69.8570 1.0000 25.1794 26.0768 22.2036 27.2947 24.1868 23.1948 23.3452 20.0250 23.0217 23.0868 22.0907 20.2237 22.0907 20.0998 23.3452 21.2132 23.0868 22.0000 20.0250 20.0250 18.0278 17.0294 19.0263 16.1245 17.4642 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 19.0263 19.2354 18.2483 21.3776 18.6815 23.4094 22.4722 24.1661 22.8473 21.4709 24.6982 21.5407 24.1661 22.1359 23.7697 22.1359 24.3516 22.1359 27.2029 25.2982 25.2982 24.0416 23.0868 28.4429 25.3180 29.6142,2025-06-08 17:14:17.278
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-69,11,1,7,0,1,1,1,0,0,0,-96,1,6,0,551460512,0,101,0,0,551.601970,256,111.8258 5.0000 27.6586 28.4253 25.8070 27.6586 24.7588 26.2488 25.4951 24.0832 24.8395 23.4307 22.8035 23.6008 22.8035 24.2074 23.6008 23.6008 24.8395 24.0416 22.6274 22.6274 21.2603 21.2603 20.6155 20.0000 19.4165 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 16.9706 19.8494 19.8494 20.0000 21.0950 21.0950 22.3607 22.8254 22.8254 22.3607 25.0799 24.5967 23.2594 21.9545 23.2594 24.1661 23.7065 25.5539 25.2389 26.0768 25.8070 26.4008 26.4008 27.8029 28.0179 28.6007,2025-06-08 17:14:17.310
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,551523344,0,28,0,0,551.664803,128,69.8570 1.0000 27.5136 27.5136 21.8403 27.5136 25.2982 23.0868 24.0416 21.8403 24.7386 24.1868 23.0868 22.0907 23.1948 21.2132 24.3311 21.0950 23.5372 23.7697 22.4722 20.2485 17.4642 17.0880 19.3132 17.8885 16.1245 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 18.6815 19.6977 18.3848 20.6155 18.7883 22.8254 21.6333 22.2036 21.9545 20.2485 24.1868 21.0238 23.7065 22.3607 24.1868 21.9317 24.5967 22.3607 26.4008 26.8328 26.8328 24.5967 23.7697 28.4605 26.5707 30.4631,2025-06-08 17:14:17.370
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-71,11,1,7,0,1,1,1,0,0,0,-96,1,6,0,551566271,0,101,0,0,551.707682,256,111.8258 5.0000 25.0000 25.0000 26.4008 25.5539 24.4131 23.4307 23.4307 23.4307 26.8701 23.3452 22.6716 22.0227 23.4307 23.4307 24.0416 22.8035 24.7588 24.0416 22.6274 22.6716 21.9317 22.8035 21.0950 19.7231 20.5913 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 16.4012 17.2047 18.0278 18.6011 19.2354 19.2354 18.7883 20.1246 21.5407 21.5407 21.5407 22.8473 19.6977 22.4722 22.1359 21.0238 21.9317 22.8473 24.1868 23.7065 22.3607 23.8537 25.2389 25.2389 26.9258 25.2389,2025-06-08 17:14:17.413
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-65,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,551627537,0,28,0,0,551.769027,128,69.8570 1.0000 23.0868 23.0868 20.0998 24.0208 22.0227 21.0950 20.0250 18.1108 18.6815 20.2485 20.2485 18.3848 20.2485 18.6815 20.8806 18.9737 20.6155 20.3961 18.2483 19.2354 16.0312 16.2788 17.2627 16.1245 16.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 15.5242 18.2483 16.1245 18.2483 18.0278 20.0250 20.0250 20.2237 20.2237 19.2354 22.0227 20.0000 22.2036 21.0950 20.2237 20.0250 21.0950 20.0250 23.0217 23.1948 22.0907 22.2036 21.0000 25.0799 23.1948 26.0768,2025-06-08 17:14:17.472
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-70,11,1,7,0,1,1,1,0,0,0,-96,1,6,0,551664732,0,101,0,0,551.806150,256,111.8258 5.0000 25.7099 23.7697 25.1794 23.5372 22.3607 21.8403 20.6155 21.5870 21.9317 21.1896 21.9317 21.0238 20.1246 20.6155 20.6155 21.0238 20.2485 21.5407 19.9249 19.6469 18.4391 19.1050 17.2627 16.1245 17.0294 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 17.4642 18.0278 18.6815 17.4642 19.0263 20.2237 18.0278 22.2036 19.0263 24.0208 21.0238 23.0868 20.0000 22.0227 22.0000 22.0227 20.0250 22.0227 23.0868 23.0868 26.0000 25.3180 24.3311 24.3311 24.3311 26.4764,2025-06-08 17:14:17.509
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-64,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,551723025,0,28,0,0,551.864486,128,69.8570 1.0000 24.8395 24.8395 22.0227 26.2488 24.8395 23.4307 22.8035 20.0000 20.8087 22.3607 22.3607 21.9317 22.3607 21.9545 24.5967 21.4709 23.7065 23.8537 20.8087 20.6155 19.2094 19.2094 20.6155 18.4391 19.1050 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 15.0000 16.2788 15.5563 16.2788 17.6918 20.0000 20.2485 20.2485 18.8680 18.8680 20.0000 18.4391 21.4009 19.8494 22.0227 20.6155 22.0227 19.2094 22.6716 23.4307 22.8035 22.6716 21.9317 27.0185 23.6008 27.5862,2025-06-08 17:14:17.569
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-73,11,1,7,0,1,1,1,0,0,0,-96,1,6,0,551763494,0,101,0,0,551.904887,256,111.8258 5.0000 25.4951 25.0599 22.8254 23.8537 22.8254 23.2594 21.1896 21.0238 23.5372 20.6155 20.8806 23.5372 22.5610 21.1896 25.0000 21.3776 24.7386 24.0416 20.2485 21.9317 21.0238 19.3132 20.5913 19.2354 20.2485 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 18.8680 18.4391 20.0000 20.6155 20.5183 21.2603 19.8494 20.5183 20.6155 21.4009 21.9317 20.5183 20.5183 21.2603 19.8494 20.5183 22.6274 20.5183 20.8087 22.8035 23.6008 23.0217 25.2389 24.1868 24.1868 25.0000,2025-06-08 17:14:17.608
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-61,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,551820546,0,28,0,0,551.962012,128,69.8570 1.0000 21.0950 20.2485 18.8680 21.0950 18.8680 18.8680 18.8680 17.2047 18.6011 18.3848 18.3848 17.6918 18.3848 18.3848 19.7990 18.3848 19.2094 18.6011 17.2047 17.4929 16.1245 16.1245 16.6433 14.3178 14.8661 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 14.4222 16.1245 15.6525 16.5529 16.5529 18.6815 18.6815 19.2354 18.4391 18.2483 19.6469 17.7200 19.4165 17.7200 18.4391 18.0278 18.6815 17.7200 19.9249 20.8806 19.9249 19.3132 19.3132 21.9545 19.7231 22.3607,2025-06-08 17:14:17.664
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-69,11,1,7,0,1,1,1,0,0,0,-96,1,6,0,551864523,0,101,0,0,552.005955,256,111.8258 5.0000 20.6155 20.2485 22.1359 20.6155 18.3848 19.2354 18.7883 17.4929 18.0278 17.4929 18.0278 18.0278 17.2047 18.0278 17.2047 16.6433 16.6433 16.1245 15.8114 14.7648 14.7648 14.7648 14.3178 12.6491 12.6491 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 17.0880 17.7200 18.6815 18.6815 19.4165 21.2132 21.2132 21.0950 21.0950 21.0950 22.0227 22.0227 22.0907 22.0907 22.0227 20.0998 20.0998 20.2237 20.2237 22.3607 21.8403 22.3607 22.5610 22.5610 21.8403 22.3607,2025-06-08 17:14:17.710
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,551919970,0,28,0,0,552.061422,128,69.8570 1.0000 27.0185 28.6007 22.0227 27.2029 24.2074 22.6716 22.0227 19.8494 21.2603 22.6716 20.6155 19.4165 20.6155 19.8494 22.8035 20.6155 21.9317 20.5183 19.8494 21.2603 17.8045 16.2788 17.6918 15.0000 14.4222 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 20.5183 21.6333 20.6155 22.2036 21.6333 24.5967 24.5967 25.9422 25.0799 23.7697 27.2947 24.1868 25.0799 24.1868 27.3130 25.5539 26.8328 24.1868 29.1548 29.1548 27.2947 26.0768 24.6982 30.2324 27.0185 31.0644,2025-06-08 17:14:17.763
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-72,11,1,7,0,1,1,1,0,0,0,-96,1,6,0,551978601,0,101,0,0,552.120031,256,111.8258 5.0000 25.3180 24.5153 23.3452 25.4951 24.7386 24.5153 22.3607 22.3607 21.8403 22.2036 22.0907 20.0998 20.0250 20.0998 21.0000 20.0250 21.2132 19.2354 18.1108 17.4642 16.7631 16.4924 16.4924 17.0880 15.8114 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 19.0263 18.0000 19.1050 19.1050 20.3961 20.3961 21.5870 21.1896 22.1359 23.0868 23.4094 22.4722 24.3516 23.4094 24.3516 22.8035 23.0868 25.0000 25.0000 24.7386 25.9615 25.9615 25.2982 25.7099 25.7099 28.6356,2025-06-08 17:14:17.823
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-66,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,552035541,0,28,0,0,552.176946,128,69.8570 1.0000 25.4951 25.4951 21.9545 25.5539 23.7065 22.8254 22.8254 19.6977 19.6977 21.8403 20.2485 18.6815 19.6469 19.6469 20.6155 18.6815 20.6155 19.9249 17.4642 18.3848 16.5529 15.6525 17.0880 15.6525 15.2643 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 15.8114 18.3848 17.0880 18.3848 18.3576 21.0950 20.8087 20.8087 20.0000 20.8087 22.2036 20.2485 22.8035 20.8087 22.0227 22.4722 22.8035 20.2485 25.2389 23.8537 24.4131 22.4722 22.4722 27.7308 25.4951 27.7849,2025-06-08 17:14:17.880
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-70,11,1,7,0,1,1,1,0,0,1,-96,1,6,0,552068996,0,101,0,0,552.210388,256,111.8258 5.0000 23.7697 22.5610 20.6155 22.8035 21.5870 20.3961 19.6469 20.3961 18.4391 19.2354 18.2483 18.1108 18.0278 18.1108 19.0263 19.0000 20.2237 18.4391 16.2788 17.4642 16.4924 15.5242 15.8114 14.8661 13.9284 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 13.3417 14.3178 14.5602 13.9284 16.1555 15.6525 17.4642 18.3576 17.0000 17.4929 18.8680 18.3576 18.8680 18.0278 19.2354 18.3576 19.2354 20.1246 21.0238 20.6155 20.2485 20.6155 19.9249 20.8806 20.8806 22.1359,2025-06-08 17:14:17.912
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-61,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,552129283,0,28,0,0,552.270721,128,69.8570 1.0000 21.1896 22.4722 18.3848 22.1359 20.6155 19.3132 18.7883 16.5529 17.0000 18.6011 17.2047 16.4012 18.6011 17.2047 18.6011 17.0294 18.0278 17.4929 15.6525 15.6525 13.9284 13.0000 14.3178 12.0830 12.6491 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 17.0000 19.3132 18.3848 19.9249 19.6469 22.3607 22.0907 23.0868 21.0238 21.0238 23.1948 20.2237 23.0868 20.2237 22.0907 21.2132 22.2036 20.0998 22.3607 22.2036 22.2036 21.3776 21.5870 24.3516 21.9317 25.2982,2025-06-08 17:14:17.973
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-69,11,1,7,0,1,1,1,0,0,1,-96,1,6,0,552170707,0,101,0,0,552.312103,256,111.8258 5.0000 23.0868 24.0416 22.1359 23.0868 21.5870 20.6155 21.3776 19.6469 21.2132 20.0998 19.1050 18.1108 21.0238 18.2483 20.0998 20.0250 19.2354 18.2483 18.2483 17.4642 16.2788 14.5602 15.8114 14.8661 13.9284 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 18.4391 18.9737 18.9737 19.9249 18.3848 20.1246 21.4709 21.9545 21.0950 21.9545 22.4722 21.6333 21.6333 21.6333 22.4722 21.4709 21.4709 21.0238 23.2594 22.8473 22.8473 22.8473 23.7697 24.6982 23.7697 25.0799,2025-06-08 17:14:18.014
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-66,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,552225737,0,28,0,0,552.367154,128,69.8570 1.0000 23.1948 25.1794 20.0998 25.1794 22.2036 21.2132 20.2237 19.2354 19.4165 19.9249 19.6469 18.6815 20.3961 18.6815 21.5870 18.4391 20.2237 19.1050 17.0000 16.0312 15.0333 15.0333 15.0333 13.0384 14.3178 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 18.2483 20.0998 18.0278 21.0238 19.0000 24.0832 22.0907 22.2036 21.2132 20.3961 24.0832 21.0950 22.2036 21.0238 22.0907 22.0000 23.0868 21.0950 25.0200 25.0000 23.0217 22.0227 22.0000 25.1794 22.2036 27.1662,2025-06-08 17:14:18.068
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-71,11,1,7,0,1,1,1,0,0,1,-96,1,6,0,552272304,0,101,0,0,552.413681,256,111.8258 5.0000 26.4764 26.3059 25.4951 25.3180 26.3059 26.1725 23.1948 24.0208 24.1868 23.0217 25.0200 22.0907 25.0799 24.0832 25.0799 23.0868 25.0200 24.0832 26.0192 23.0217 22.0907 24.0832 23.1948 22.2036 22.5610 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 19.0000 18.2483 19.2354 20.3961 20.6155 21.8403 20.8806 23.0868 22.1359 22.3607 21.9317 23.4094 23.4094 23.4094 23.7697 22.1359 24.6982 23.0868 25.0000 26.5707 25.0000 26.6833 25.0000 25.7099 27.6586 28.4429,2025-06-08 17:14:18.119
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-61,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,552338507,0,28,0,0,552.479989,128,69.8570 1.0000 24.1661 24.1661 21.0238 24.5967 23.2594 21.9317 22.3607 19.6977 21.0238 21.8403 21.8403 20.3961 22.5610 21.5870 23.7697 21.5870 23.0868 22.4722 20.6155 21.9317 19.2354 19.2354 20.1246 18.3576 19.4165 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 16.7631 17.4642 16.5529 17.8885 18.3576 20.2485 20.0000 19.8494 19.8494 19.2094 21.4009 19.2094 22.0227 20.0000 20.6155 20.0000 21.4009 20.0000 23.0217 22.2036 22.2036 22.4722 21.0950 25.9422 22.8473 26.4197,2025-06-08 17:14:18.182
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-66,11,1,7,0,1,1,1,0,0,1,-96,1,6,0,552370173,0,101,0,0,552.511556,256,111.8258 5.0000 25.6125 25.2389 24.4131 24.4131 23.8537 21.9545 22.8254 21.4709 22.8254 21.9317 21.4709 20.6155 22.8473 22.4722 21.5407 21.1896 21.5407 20.6155 21.0238 19.6977 19.2354 19.2354 19.4165 18.0278 18.6011 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 16.4012 17.0294 17.6918 18.3848 18.3848 19.2094 19.2094 19.8494 20.8087 20.8087 21.6333 21.6333 20.8087 21.6333 21.6333 22.0227 20.6155 21.9317 21.9317 23.3452 22.6716 22.8035 23.4307 25.6125 24.2074 24.8395,2025-06-08 17:14:18.215
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-64,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,552431430,0,28,0,0,552.572883,128,69.8570 1.0000 21.8403 20.8806 19.6469 21.5870 20.6155 18.6815 19.4165 16.7631 18.3848 19.2354 18.7883 17.0000 17.4642 18.7883 19.2354 18.3576 19.6977 19.3132 16.7631 17.7200 15.5242 15.5242 17.7200 15.5242 15.1327 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 15.2315 14.8661 14.8661 15.8114 15.2971 17.1172 17.0294 17.0294 17.0000 17.0000 19.0263 16.0312 18.0000 17.1172 18.0278 16.1245 18.1108 18.1108 19.0263 19.1050 19.1050 18.1108 19.2354 22.5610 19.6469 22.3607,2025-06-08 17:14:18.277
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-69,11,1,7,0,1,1,1,0,0,1,-96,1,6,0,552470641,0,101,0,0,552.612015,256,111.8258 5.0000 24.5153 25.3180 23.3452 24.3311 23.1948 21.3776 21.2132 21.2132 21.2132 22.0907 21.0238 20.0250 22.0227 20.0000 21.0000 21.0000 22.0000 21.0950 20.0998 20.0998 19.1050 18.2483 18.2483 16.7631 16.4924 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 18.0278 18.1108 19.2354 19.4165 19.6469 19.9249 20.2485 20.6155 20.6155 21.5407 20.6155 20.2485 20.6155 21.5407 21.0238 20.2485 21.1896 20.2485 20.8806 22.1359 21.8403 22.8035 23.5372 24.5153 24.3311 26.4764,2025-06-08 17:14:18.314
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-65,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,552526983,0,28,0,0,552.668432,128,69.8570 1.0000 25.4951 26.1725 23.3452 26.9072 24.8395 23.3452 22.6716 19.7990 22.6274 22.8035 20.6155 20.0000 21.2603 20.0000 22.2036 20.0000 21.2603 20.5183 19.1050 17.6918 17.6918 17.0294 17.0294 15.0000 15.2643 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 18.3848 19.8494 19.1050 20.6155 20.6155 23.8537 22.4722 22.8254 21.4709 21.0238 25.5539 22.8254 25.0599 22.4722 24.1868 23.0217 23.3238 21.6333 26.6271 26.6271 25.2389 25.2389 23.8537 29.0689 25.4951 29.2062,2025-06-08 17:14:18.371
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-71,11,1,5,0,1,1,1,0,0,0,-96,1,6,0,552580374,0,101,0,0,552.721792,256,111.8258 5.0000 28.8444 30.0000 26.9258 26.0768 26.0768 25.8070 25.8070 23.8537 27.2029 24.2074 22.0227 24.2074 24.2074 23.4307 25.8070 23.6008 25.0000 22.2036 21.6333 21.9545 23.2594 20.1246 20.6155 18.7883 17.7200 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 19.7231 21.0950 18.8680 20.5913 21.0238 22.8473 23.4094 23.4094 23.4094 23.0868 25.2982 24.0416 25.6320 23.4094 24.6982 22.8473 23.7697 25.0799 25.0599 27.2947 25.5539 26.8328 26.4008 29.1548 28.3019 31.0644,2025-06-08 17:14:18.426
